TransactionID,UserID,ProductCategory,PaymentMethod,TransactionAmount,ShippingAddressChanged,IsHighRiskCountry,NumPrevTransactions,DeviceType,UsedVPN,SessionDuration,IsFraud
359,5752,Clothing,Net Banking,8.92,No,No,44,Desktop,No,249.45,No
360,9311,Home,Wallet,58.77,Yes,No,59,Desktop,No,380.12,No
361,1830,Beauty,UPI,189.33,No,No,85,Tablet,Yes,343.97,No
362,6177,Electronics,Net Banking,95.67,No,No,72,Tablet,Yes,132.6,No
363,9932,Home,Credit Card,34.58,No,No,86,Desktop,No,329.45,No
364,9308,Beauty,Credit Card,54.6,Yes,No,83,Desktop,Yes,33.22,Yes
365,6949,Electronics,Net Banking,122.65,No,No,41,Mobile,No,210.48,No
366,3838,Home,Net Banking,362.16,No,Yes,84,Mobile,No,346.31,No
367,2150,Clothing,Wallet,223.62,No,No,26,Desktop,No,298.94,No
368,8560,Clothing,Net Banking,41.92,No,No,57,Mobile,No,123.21,No
369,2931,Clothing,UPI,631.88,No,No,68,Mobile,No,188.08,No
370,2664,Beauty,Wallet,0.35,No,No,80,Mobile,No,39.11,No
371,2081,Clothing,Debit Card,2.8,No,No,97,Tablet,Yes,165.74,No
372,1512,Sports,UPI,173.64,No,No,72,Desktop,No,357.91,No
373,8805,Electronics,Wallet,22.25,No,No,33,Desktop,No,244.26,No
374,6237,Beauty,Wallet,6.27,No,No,9,Desktop,No,316.99,No
375,1559,Clothing,Credit Card,27.07,No,No,65,Mobile,Yes,301.36,No
376,4672,Electronics,Wallet,55.53,No,No,24,Mobile,No,303.26,No
377,8404,Home,UPI,131.14,No,No,2,Tablet,No,402.31,No
378,4343,Clothing,Net Banking,97.91,No,No,33,Tablet,No,279.71,No
379,5070,Electronics,UPI,27.13,No,No,70,Desktop,No,391.07,No
380,1580,Sports,Debit Card,69.97,No,No,27,Tablet,Yes,52.27,No
381,8004,Home,Wallet,260.66,No,No,8,Tablet,No,411.14,No
382,9130,Sports,Wallet,168.74,No,No,10,Mobile,No,170.99,No
383,4147,Electronics,Wallet,39.04,No,No,92,Desktop,No,192.71,No
384,5249,Sports,Wallet,403.22,No,No,79,Desktop,Yes,229.54,No
385,2679,Electronics,Credit Card,123.31,Yes,No,38,Tablet,Yes,408.39,No
386,4506,Electronics,Credit Card,6.45,No,No,92,Mobile,No,211.07,No
387,8253,Sports,Net Banking,3.58,No,No,12,Tablet,No,234.41,No
388,3744,Electronics,Wallet,18.44,No,No,98,Tablet,No,203.83,No
389,6188,Clothing,Debit Card,130.14,No,No,10,Desktop,No,325.54,No
390,3141,Electronics,Net Banking,20.3,No,No,34,Mobile,No,374.36,No
391,7617,Beauty,Wallet,71.64,No,No,7,Tablet,No,470.43,No
392,3479,Electronics,Credit Card,9.79,No,No,6,Tablet,No,539.98,No
393,7484,Beauty,Debit Card,253.69,No,No,68,Mobile,Yes,365.02,No
394,8421,Electronics,Net Banking,42.15,No,No,69,Tablet,No,336.57,No
395,5452,Electronics,Debit Card,238.74,No,No,56,Desktop,Yes,178.27,No
396,6881,Sports,Wallet,289.82,No,No,34,Tablet,No,490.93,No
397,7665,Clothing,UPI,0.61,Yes,No,93,Desktop,No,321.54,No
398,3849,Clothing,Debit Card,62.39,No,No,10,Desktop,No,271.09,No
399,8390,Home,Debit Card,2.5,No,No,37,Desktop,Yes,338.75,No
400,7905,Sports,Credit Card,239.35,No,No,90,Desktop,No,236.36,No
401,3489,Sports,Wallet,73.07,Yes,Yes,84,Desktop,No,66.23,Yes
402,5611,Clothing,Debit Card,7.79,No,No,77,Desktop,No,357.18,No
403,3839,Sports,Wallet,11.68,No,No,48,Tablet,No,434.25,No
404,9527,Clothing,Credit Card,48.37,No,No,34,Mobile,No,355.69,No
405,6878,Sports,Wallet,281.73,No,No,28,Tablet,No,299.29,No
406,7303,Electronics,Credit Card,118.06,No,No,87,Mobile,No,301.33,No
407,1851,Clothing,Credit Card,202.21,No,No,99,Tablet,No,317.23,No
408,2687,Clothing,Net Banking,45.64,No,No,40,Mobile,No,314.17,No
409,7833,Beauty,Wallet,4.42,No,No,95,Tablet,Yes,293.93,No
410,3427,Sports,UPI,366.2,No,No,5,Desktop,No,302.53,No
411,5000,Sports,Net Banking,1.73,Yes,No,9,Mobile,Yes,455.5,No
412,6052,Clothing,Credit Card,294.98,No,No,83,Tablet,No,347.23,No
413,3738,Electronics,UPI,45.99,No,No,83,Desktop,No,310.51,No
414,6732,Electronics,Debit Card,1.01,No,No,89,Tablet,No,365.92,No
415,6387,Electronics,Debit Card,116.85,No,No,84,Mobile,No,365.93,No
416,9002,Sports,Net Banking,393.94,No,No,22,Tablet,Yes,394.6,No
417,6536,Beauty,UPI,337.04,No,No,45,Tablet,Yes,224.31,No
418,4913,Clothing,Wallet,17.55,No,No,11,Desktop,No,251.95,No
419,2066,Home,UPI,20,No,No,54,Desktop,No,218.64,No
420,8723,Beauty,Net Banking,83.36,No,No,12,Desktop,No,376.67,No
421,5380,Home,Wallet,101.42,No,No,73,Mobile,No,371.79,No
422,5107,Beauty,Wallet,134.48,No,No,6,Desktop,No,172.68,No
423,6726,Electronics,Debit Card,19.97,No,No,11,Mobile,No,339.08,No
424,4373,Sports,UPI,319.44,No,No,60,Desktop,No,437.22,No
425,9945,Home,Wallet,101.82,No,No,24,Desktop,No,276.47,No
426,3082,Beauty,Net Banking,187.76,No,No,1,Desktop,No,331.4,No
427,9967,Sports,Debit Card,77.67,No,No,25,Desktop,No,373.05,No
428,7748,Home,Wallet,53.49,No,No,50,Mobile,No,167.94,No
429,1417,Clothing,UPI,378.02,No,No,68,Mobile,No,315.2,No
430,9306,Beauty,Debit Card,87.26,No,No,61,Mobile,No,427.21,No
431,9808,Clothing,UPI,201.65,No,No,71,Desktop,No,240.68,No
432,4974,Electronics,UPI,306.38,No,No,72,Desktop,No,383.25,No
433,4267,Clothing,UPI,112.5,No,No,38,Desktop,No,302.72,No
434,1825,Clothing,Debit Card,79.62,Yes,No,83,Mobile,No,232.55,No
435,8668,Beauty,Wallet,0.35,No,No,10,Tablet,No,290.35,No
436,6745,Electronics,Credit Card,4.08,No,No,63,Tablet,Yes,247.39,No
437,1412,Clothing,Wallet,22.42,No,No,85,Tablet,No,211.17,No
438,8543,Sports,Debit Card,20.58,No,No,79,Mobile,Yes,274.57,No
439,8587,Home,Credit Card,29.4,No,No,41,Tablet,No,306.84,No
440,1728,Clothing,Credit Card,36.37,No,No,9,Mobile,No,283.39,No
441,8164,Electronics,Credit Card,44.64,No,No,88,Mobile,No,273.46,No
442,9867,Clothing,Net Banking,54.57,No,No,18,Desktop,No,322.6,No
443,6988,Home,Debit Card,10.41,No,No,3,Desktop,No,353.14,No
444,3504,Electronics,Net Banking,4.33,No,No,82,Mobile,No,185.59,No
445,3967,Beauty,Credit Card,112.07,No,No,2,Tablet,No,274.76,No
446,3786,Electronics,Net Banking,77.08,No,Yes,80,Mobile,No,102.65,No
447,2122,Beauty,Net Banking,58.72,No,No,13,Mobile,No,283.78,No
448,5079,Electronics,Debit Card,100.63,No,No,9,Tablet,Yes,315.05,No
449,2571,Home,UPI,175.84,No,No,5,Desktop,No,356.98,No
450,6073,Home,Net Banking,55.81,No,No,30,Mobile,No,315.41,No
451,6104,Electronics,Net Banking,102.48,No,No,30,Desktop,No,354.82,No
452,3143,Clothing,Credit Card,306.99,No,No,47,Desktop,No,306.52,No
453,7806,Home,Credit Card,183.02,No,No,8,Desktop,Yes,232.45,No
454,8357,Beauty,Credit Card,55.51,No,No,75,Mobile,No,188.41,No
455,4440,Beauty,Wallet,103.48,No,No,25,Tablet,Yes,273.7,No
456,4766,Sports,Net Banking,19.49,No,No,1,Tablet,No,223.37,No
457,6644,Beauty,Credit Card,82.22,No,Yes,3,Desktop,No,288.03,No
458,3914,Sports,Debit Card,398.07,No,Yes,95,Desktop,No,250.81,No
459,5968,Electronics,Wallet,73.05,No,No,91,Tablet,No,341.91,No
460,6917,Electronics,UPI,262.61,No,No,5,Desktop,Yes,304.9,No
461,9787,Electronics,Net Banking,52.31,No,No,29,Tablet,No,344.75,No
462,1728,Clothing,Net Banking,676.35,No,No,54,Tablet,No,344.24,No
463,2365,Clothing,Debit Card,86.56,No,No,27,Mobile,No,282.03,No
464,5492,Sports,UPI,4.32,Yes,No,60,Desktop,No,288.17,No
465,1698,Beauty,UPI,88.37,No,No,76,Desktop,Yes,350.16,No
466,8186,Beauty,Wallet,32.1,No,No,54,Mobile,Yes,544.59,No
467,1395,Electronics,Net Banking,3.3,No,No,35,Tablet,No,201.09,No
468,8400,Home,Credit Card,171.96,No,No,73,Desktop,No,304.18,No
469,9082,Clothing,Debit Card,32.26,No,No,73,Mobile,Yes,180.43,No
470,5171,Clothing,Debit Card,159.23,No,No,4,Tablet,No,297.91,No
471,5360,Electronics,Debit Card,34,No,No,28,Mobile,No,232.59,No
472,3502,Clothing,Debit Card,21.61,No,No,99,Mobile,No,288.01,No
473,1717,Electronics,Credit Card,364.72,No,No,11,Mobile,No,315.53,No
474,3782,Sports,Credit Card,44.89,No,No,21,Mobile,No,251.06,No
475,5946,Beauty,Wallet,91.97,No,No,58,Tablet,No,121.62,No
476,6486,Home,Net Banking,94.16,No,No,38,Mobile,No,442.55,No
477,9335,Beauty,Credit Card,82.21,No,No,1,Tablet,No,383.93,No
478,5980,Beauty,Wallet,246.15,Yes,No,13,Mobile,No,286.94,No
479,8266,Sports,UPI,112.22,No,No,9,Mobile,No,210.53,No
480,5491,Clothing,Net Banking,51.71,No,No,47,Desktop,No,308.5,No
481,8192,Home,Credit Card,198.33,No,No,63,Desktop,No,336.1,No
482,6588,Clothing,UPI,19.97,No,No,2,Desktop,No,377,No
483,8651,Beauty,Wallet,78.58,No,No,71,Desktop,No,386.22,No
484,4636,Electronics,Credit Card,300.68,No,No,59,Mobile,No,405.07,No
485,2167,Beauty,Credit Card,98.19,No,No,80,Mobile,No,125.91,No
486,2062,Clothing,UPI,169.81,No,No,67,Tablet,No,269.54,No
487,3156,Beauty,Credit Card,106,No,No,20,Mobile,No,399.31,No
488,8860,Electronics,Debit Card,182.87,No,No,93,Tablet,No,207.64,No
489,6161,Sports,Credit Card,289.12,Yes,No,18,Mobile,No,421.93,No
490,6305,Clothing,Net Banking,31.87,No,No,78,Mobile,No,481.04,No
491,7541,Beauty,UPI,18.59,No,No,19,Tablet,Yes,419.13,No
492,5729,Clothing,Net Banking,66.16,No,No,57,Desktop,No,366.16,No
493,8330,Sports,Wallet,121.02,No,No,41,Mobile,No,255.25,No
494,6334,Beauty,Net Banking,25.77,No,No,93,Desktop,No,328.16,No
495,9924,Beauty,Debit Card,0.41,No,No,9,Tablet,No,165.39,No
496,5330,Clothing,Debit Card,42,No,No,22,Mobile,No,221.89,No
497,9010,Clothing,Net Banking,346.92,No,No,87,Tablet,No,228.92,No
498,7801,Electronics,Wallet,118.73,No,No,11,Mobile,No,306.2,No
499,5846,Sports,Credit Card,51.3,No,No,8,Tablet,No,260.78,No
500,7731,Electronics,Debit Card,21.39,No,No,78,Tablet,No,326.16,No
501,8241,Beauty,Net Banking,44.02,No,No,28,Desktop,Yes,387.78,No
502,1953,Clothing,Net Banking,18.61,Yes,No,81,Desktop,No,229.03,No
503,3539,Beauty,Net Banking,11.24,No,No,19,Desktop,No,314.86,No
504,8056,Beauty,Credit Card,237.24,Yes,No,64,Mobile,Yes,258.4,No
505,2542,Home,UPI,605.35,No,No,2,Tablet,No,319.02,No
506,6293,Home,Wallet,17.93,Yes,No,7,Desktop,No,368.62,No
507,2191,Beauty,UPI,5.61,No,No,38,Mobile,No,392.12,No
508,7313,Clothing,Wallet,40.01,No,No,63,Desktop,No,367.03,No
509,7938,Beauty,Wallet,61.93,No,No,30,Mobile,No,341.4,No
510,3681,Home,Net Banking,22.92,No,No,71,Tablet,No,157.98,No
511,2540,Clothing,Debit Card,35.87,No,No,78,Tablet,No,191.87,No
512,7172,Beauty,Net Banking,22.42,No,No,21,Tablet,No,217.58,No
513,6541,Sports,Credit Card,148.84,No,No,95,Mobile,No,335.86,No
514,2365,Sports,Wallet,124.68,No,No,4,Tablet,No,170.9,No
515,9691,Beauty,Debit Card,100.77,No,No,57,Mobile,No,333.75,No
516,9702,Clothing,Wallet,48.97,No,No,72,Mobile,No,326.45,No
517,8494,Beauty,Wallet,239.73,No,No,78,Mobile,Yes,106.43,No
518,5312,Beauty,Net Banking,349.11,No,Yes,62,Tablet,No,191.24,No
519,2324,Home,Debit Card,19.07,No,No,60,Tablet,No,404.39,No
520,4141,Sports,Debit Card,25.23,No,No,51,Tablet,No,369.74,No
521,8419,Home,Wallet,74.58,No,No,32,Mobile,No,214.96,No
522,4486,Home,Debit Card,9.57,No,No,21,Tablet,Yes,196.51,No
523,2810,Beauty,Debit Card,57.35,No,No,50,Mobile,Yes,54.97,No
524,7588,Home,Net Banking,87.18,No,No,10,Tablet,Yes,447.13,No
525,3923,Sports,UPI,73.83,No,No,57,Mobile,No,304.11,No
526,6301,Home,Credit Card,40.18,No,No,49,Desktop,No,488.37,No
527,5186,Sports,UPI,78.19,No,No,69,Tablet,No,280.83,No
528,9905,Home,Debit Card,318.93,No,No,16,Tablet,No,328.26,No
529,6977,Sports,Wallet,23.07,No,No,45,Mobile,Yes,389.13,No
530,5268,Home,Credit Card,106.37,No,No,43,Mobile,Yes,463.88,No
531,5748,Home,Credit Card,4.44,No,No,56,Mobile,No,350.1,No
532,5849,Clothing,Wallet,6.87,No,No,4,Desktop,No,300.24,No
533,4709,Sports,Credit Card,80.26,No,No,38,Tablet,No,302.8,No
534,7619,Sports,Wallet,11.09,No,No,57,Mobile,No,195.42,No
535,9647,Sports,Credit Card,2.26,No,No,8,Desktop,No,261.81,No
536,4072,Electronics,UPI,18.82,No,No,92,Desktop,Yes,305.12,No
537,7530,Home,Credit Card,83.21,No,No,22,Mobile,Yes,438.19,No
538,1504,Sports,Net Banking,121.52,No,No,46,Tablet,No,257,No
539,2214,Electronics,Wallet,22.62,No,No,35,Mobile,No,406.27,No
540,2531,Clothing,Credit Card,110.34,No,No,30,Mobile,No,291.82,No
541,8576,Sports,Wallet,20.15,No,No,83,Mobile,No,424.36,No
542,1823,Sports,Net Banking,95.05,No,No,22,Desktop,No,367.67,No
543,1928,Electronics,Credit Card,53.1,No,No,55,Desktop,No,360.92,No
544,6029,Home,Credit Card,106.07,No,No,70,Tablet,Yes,397.88,No
545,1133,Clothing,Net Banking,530.89,No,No,45,Desktop,No,383.32,No
546,3105,Sports,Net Banking,277.77,No,No,57,Mobile,No,406.38,No
547,4627,Home,Net Banking,0.43,No,No,35,Desktop,No,513.18,No
548,7316,Clothing,Wallet,216.66,Yes,No,67,Tablet,Yes,461.69,No
549,2852,Beauty,Net Banking,6.88,No,No,87,Mobile,No,346.64,No
550,5910,Beauty,Wallet,305.86,Yes,No,59,Mobile,Yes,255.83,No
551,5175,Clothing,UPI,33.1,No,No,13,Desktop,No,336.64,No
552,6348,Electronics,Credit Card,48.13,No,No,24,Desktop,No,107.38,No
553,7190,Clothing,Credit Card,9.61,No,No,70,Tablet,Yes,382.9,No
554,2256,Clothing,Debit Card,11.91,No,No,78,Mobile,No,194,No
555,4376,Electronics,UPI,129.73,No,Yes,43,Tablet,No,412.25,No
556,6645,Electronics,Net Banking,288.84,No,No,45,Desktop,No,498.03,No
557,4486,Home,Net Banking,94.35,No,No,12,Mobile,No,154.91,No
558,4584,Home,UPI,125.83,No,No,61,Desktop,Yes,294.97,No
559,9053,Electronics,Net Banking,143.54,Yes,No,18,Mobile,No,193.56,No
560,4330,Beauty,Debit Card,30.49,No,No,11,Tablet,No,127.17,No
561,3703,Beauty,Wallet,4.63,No,No,89,Mobile,Yes,289.37,No
562,9662,Clothing,Credit Card,0.19,No,No,47,Desktop,No,363.52,No
563,9120,Sports,UPI,43.18,No,No,32,Mobile,No,375.44,No
564,8114,Clothing,Credit Card,27.64,No,No,78,Tablet,No,315.39,No
565,2353,Clothing,Wallet,6.43,No,No,36,Desktop,No,133.58,No
566,6063,Sports,UPI,19.79,No,No,5,Tablet,No,312.34,No
567,9549,Electronics,Wallet,13.3,No,No,88,Mobile,No,150.75,No
568,8575,Beauty,Net Banking,246.37,No,No,80,Mobile,No,157.3,No
569,1667,Clothing,Net Banking,15.11,No,No,42,Mobile,Yes,200.32,No
570,5468,Sports,Net Banking,77.14,No,No,99,Mobile,No,404.98,No
571,7819,Home,Wallet,89.92,No,No,49,Desktop,No,354.53,No
572,4719,Clothing,Wallet,78.41,No,No,45,Mobile,No,332.26,No
573,3745,Beauty,Wallet,10.43,No,No,72,Desktop,No,213.74,No
574,8483,Electronics,Credit Card,38.39,No,No,27,Desktop,No,261.22,No
575,1539,Clothing,Wallet,5.26,No,No,98,Desktop,No,162.99,No
576,5964,Clothing,Net Banking,50.36,No,No,66,Mobile,No,436.43,No
577,5835,Sports,Debit Card,20.9,No,No,10,Mobile,No,519.73,No
578,4775,Home,Wallet,82.47,No,No,19,Tablet,Yes,355.66,No
579,7042,Home,Debit Card,118.03,No,No,86,Mobile,No,373.18,No
580,8102,Electronics,Net Banking,75.95,No,No,29,Mobile,No,284.1,No
581,8312,Beauty,Wallet,56.96,No,No,35,Mobile,No,138.05,No
582,6320,Electronics,Credit Card,48.99,No,No,75,Desktop,No,215.6,No
583,7132,Clothing,Credit Card,184.32,No,No,99,Tablet,No,253.46,No
584,8891,Clothing,Debit Card,24.77,No,No,98,Mobile,No,261.47,No
585,3779,Home,Credit Card,132.51,No,No,97,Tablet,No,238.46,No
586,1924,Beauty,Credit Card,141.67,No,No,67,Desktop,No,304.78,No
587,2581,Sports,Credit Card,54.33,No,No,87,Tablet,No,214.98,No
588,8714,Beauty,Net Banking,35.28,No,No,35,Tablet,No,516.77,No
589,4324,Clothing,Credit Card,63.59,No,No,57,Tablet,No,163.46,No
590,6713,Sports,UPI,9.78,Yes,No,27,Tablet,No,388.73,No
591,8026,Beauty,Wallet,4.7,No,No,38,Tablet,No,273.81,No
592,1255,Beauty,Credit Card,11.83,No,No,65,Desktop,No,346.28,No
593,5804,Sports,Credit Card,20.72,No,No,42,Mobile,No,350.81,No
594,2838,Clothing,Credit Card,70.15,No,No,4,Tablet,No,315.7,No
595,1009,Beauty,UPI,189.14,No,No,91,Desktop,No,186.66,No
596,3871,Sports,Credit Card,26.87,No,No,12,Desktop,No,266.8,No
597,9989,Clothing,Credit Card,273.59,No,No,99,Mobile,No,316.91,No
598,8409,Sports,Wallet,309.9,Yes,No,8,Desktop,No,310.64,No
599,8418,Sports,UPI,319.19,No,No,93,Mobile,No,197.69,No
600,6124,Beauty,UPI,181.75,No,No,56,Tablet,Yes,429.12,No
601,2015,Clothing,Credit Card,45.23,No,No,26,Desktop,Yes,50.64,No
602,3193,Beauty,UPI,7.55,No,No,60,Desktop,No,274.99,No
603,9415,Electronics,Debit Card,84.12,No,No,76,Desktop,No,207.87,No
604,8449,Electronics,UPI,81.8,No,No,49,Tablet,No,318.22,No
605,5158,Clothing,UPI,189.7,No,No,91,Mobile,No,401.67,No
606,4925,Sports,UPI,551.92,No,No,81,Mobile,No,159.3,No
607,7970,Beauty,Net Banking,70.96,No,No,33,Desktop,No,535.36,No
608,7938,Beauty,Net Banking,42.34,No,No,84,Desktop,No,320.18,No
609,5784,Clothing,Net Banking,20.57,No,No,64,Tablet,No,338.17,No
610,5000,Clothing,UPI,0.48,No,No,44,Tablet,No,156.02,No
611,2633,Electronics,Debit Card,71.15,No,No,86,Mobile,Yes,295.34,No
612,8266,Home,UPI,81.08,No,No,33,Desktop,No,397.17,No
613,9702,Clothing,Credit Card,174.26,No,No,99,Desktop,No,320.99,No
614,1384,Home,Debit Card,70.23,No,No,72,Desktop,No,314.02,No
615,1404,Clothing,Net Banking,248.25,No,No,7,Desktop,No,294.81,No
616,9175,Sports,Wallet,98.91,No,Yes,93,Tablet,Yes,162.2,Yes
617,3000,Sports,Debit Card,183.47,No,No,47,Tablet,No,161.63,No
618,6989,Electronics,Net Banking,16.05,No,Yes,35,Mobile,No,416.93,No
619,2460,Electronics,Debit Card,193.33,Yes,No,99,Desktop,No,388.23,No
620,8190,Home,Debit Card,112.44,No,No,81,Tablet,No,403.03,No
621,8140,Clothing,UPI,18.66,No,No,65,Desktop,No,217.72,No
622,4636,Beauty,Credit Card,21.04,No,No,10,Mobile,No,284.24,No
623,5809,Electronics,Wallet,261.05,No,No,51,Desktop,No,423.18,No
624,5178,Beauty,Net Banking,3.27,No,No,35,Tablet,No,177.13,No
625,8245,Beauty,Debit Card,62.09,No,No,94,Tablet,No,412.99,No
626,7600,Clothing,Wallet,37.61,Yes,No,30,Mobile,No,241.35,No
627,6997,Home,Debit Card,109.39,No,No,23,Mobile,No,214.48,No
628,3048,Clothing,Credit Card,183.03,No,No,20,Desktop,No,296.81,No
629,5780,Electronics,Wallet,44.69,No,No,95,Desktop,No,188.3,No
630,1716,Beauty,Net Banking,55.67,No,No,29,Tablet,Yes,110.31,No
631,8939,Clothing,Debit Card,401.28,No,No,71,Tablet,No,307.6,No
632,6565,Clothing,Credit Card,153.21,No,No,96,Tablet,No,353.43,No
633,5544,Clothing,Wallet,227.5,No,No,63,Mobile,No,421.53,No
634,5976,Electronics,Debit Card,57.76,No,No,38,Mobile,No,360.7,No
635,4419,Home,Debit Card,26.67,No,Yes,0,Mobile,No,496.54,No
636,8239,Clothing,Net Banking,53.08,No,No,96,Desktop,No,436.11,No
637,1249,Electronics,Credit Card,125.91,No,No,41,Mobile,No,373.81,No
638,9865,Beauty,UPI,11.59,No,No,76,Desktop,No,346.86,No
639,1770,Sports,Debit Card,31.54,No,No,85,Desktop,No,423.01,No
640,5363,Electronics,Wallet,4.78,No,Yes,4,Desktop,No,78.7,Yes
641,2077,Sports,Net Banking,56.62,No,No,11,Mobile,No,251.99,No
642,9427,Clothing,Net Banking,175.7,Yes,No,28,Tablet,No,114.15,No
643,9580,Clothing,Debit Card,2.5,No,No,2,Mobile,No,366.31,No
644,8901,Electronics,Debit Card,112.49,Yes,No,60,Mobile,No,225.72,No
645,5858,Sports,Debit Card,269.56,No,No,50,Mobile,No,601.97,No
646,7544,Clothing,UPI,27.04,No,No,35,Desktop,No,248.21,No
647,5719,Beauty,Debit Card,118.3,No,No,74,Tablet,No,310.64,No
648,3814,Home,Credit Card,369.3,No,No,89,Mobile,No,259.77,No
649,4374,Home,Wallet,327.75,No,No,1,Mobile,No,251.12,No
650,2252,Clothing,Debit Card,26.78,No,No,28,Desktop,No,175.35,No
651,7996,Sports,UPI,10.57,No,No,40,Mobile,No,171.99,No
652,5673,Clothing,Wallet,16.05,Yes,No,28,Mobile,No,82.05,No
653,5530,Sports,Net Banking,121.08,Yes,No,99,Desktop,No,354.55,No
654,7881,Beauty,Debit Card,129.37,No,No,63,Mobile,No,257.54,No
655,7949,Sports,Wallet,112.16,No,No,57,Tablet,No,493.36,No
656,7241,Clothing,Net Banking,40.96,No,No,82,Desktop,No,175.59,No
657,9017,Beauty,UPI,18.61,No,No,9,Tablet,No,447.63,No
658,7941,Electronics,Credit Card,86.93,No,No,10,Mobile,No,457.23,No
659,8002,Home,Debit Card,66.1,No,Yes,6,Desktop,No,427.7,No
660,2331,Clothing,Credit Card,130.5,No,No,76,Desktop,No,323.48,No
661,5261,Clothing,UPI,58.23,No,No,60,Mobile,No,266.18,No
662,8648,Clothing,Wallet,41.35,No,No,65,Tablet,No,427.61,No
663,6115,Beauty,Wallet,34.74,No,No,93,Mobile,No,220.85,No
664,5637,Electronics,UPI,23.76,No,No,85,Desktop,No,327.07,No
665,5854,Sports,UPI,30.89,No,No,52,Desktop,No,295.63,No
666,4177,Electronics,Debit Card,9.96,No,No,64,Desktop,No,210.86,No
667,8730,Beauty,Net Banking,42.6,No,No,26,Mobile,No,327.8,No
668,3180,Clothing,Credit Card,3.73,No,No,6,Mobile,No,374.18,No
669,5892,Home,Credit Card,20.63,No,No,64,Mobile,No,206.92,No
670,8043,Clothing,Wallet,137.35,No,No,57,Tablet,No,346.01,No
671,1137,Sports,Wallet,39.37,No,No,24,Tablet,No,77.1,No
672,7327,Home,Debit Card,110.33,No,No,47,Tablet,No,195.08,No
673,4472,Clothing,UPI,126.19,No,No,3,Desktop,No,254.27,No
674,6449,Home,Credit Card,87.03,No,No,93,Tablet,No,335.73,No
675,3832,Electronics,Debit Card,318.68,Yes,No,7,Desktop,No,386.93,No
676,4579,Beauty,Wallet,2.17,No,No,84,Tablet,No,308.28,No
677,6971,Clothing,Wallet,134.19,No,No,67,Tablet,No,356.66,No
678,5164,Sports,Credit Card,318.9,Yes,No,59,Desktop,Yes,283.94,No
679,8941,Electronics,Wallet,198.25,Yes,No,3,Mobile,No,340.47,No
680,6569,Clothing,Wallet,18.38,No,No,7,Tablet,Yes,335.19,No
681,5300,Electronics,Net Banking,39.57,No,No,89,Desktop,Yes,249.1,No
682,7269,Sports,UPI,18.93,No,No,92,Mobile,No,264.46,No
683,4818,Clothing,Wallet,91.96,No,No,15,Mobile,Yes,360.01,No
684,2906,Sports,Net Banking,124.54,No,No,18,Mobile,No,481.21,No
685,7254,Home,Debit Card,38.14,No,No,0,Desktop,No,420.68,No
686,1760,Sports,Wallet,77.55,No,No,33,Tablet,No,187.09,No
687,8830,Home,Debit Card,117.42,No,No,92,Tablet,No,187.44,No
688,8350,Clothing,Wallet,54.7,Yes,No,90,Tablet,No,246.44,No
689,7238,Home,Credit Card,192.43,No,No,44,Mobile,No,309.89,No
690,7090,Clothing,Net Banking,147.64,No,No,62,Tablet,No,304.83,No
691,7031,Clothing,Net Banking,6.69,Yes,No,93,Desktop,No,424.03,No
692,8687,Beauty,Credit Card,97.05,No,Yes,5,Tablet,No,429.51,No
693,9472,Clothing,UPI,26.83,No,No,35,Tablet,No,300.57,No
694,2887,Home,Net Banking,81.54,No,No,65,Tablet,No,277.23,No
695,4266,Beauty,Debit Card,314.4,No,No,77,Tablet,No,351.67,No
696,1666,Beauty,Net Banking,211.25,No,No,7,Desktop,No,406.32,No
697,5188,Clothing,UPI,51.84,No,No,66,Tablet,No,355.24,No
698,1671,Sports,Debit Card,34.46,No,No,98,Mobile,No,256.85,No
699,7777,Sports,Debit Card,26.71,No,No,26,Tablet,No,238.77,No
700,8570,Beauty,Credit Card,76.04,No,No,33,Mobile,Yes,188.94,No
701,8956,Clothing,Wallet,12.13,No,No,27,Mobile,No,319.35,No
702,6124,Sports,Credit Card,79.69,No,No,30,Mobile,No,362.31,No
703,6585,Clothing,Wallet,0.13,No,No,16,Desktop,Yes,373.48,No
704,5777,Clothing,Credit Card,39.13,Yes,No,82,Mobile,No,415.18,No
705,4900,Beauty,Wallet,24.84,No,No,54,Mobile,No,448.03,No
706,7677,Beauty,Net Banking,354.8,No,No,74,Tablet,No,162.5,No
707,7981,Electronics,Debit Card,129.92,No,No,8,Desktop,No,340.48,No
708,7376,Sports,Wallet,43.02,No,No,93,Desktop,Yes,343.93,No
709,1523,Sports,Net Banking,9.74,No,No,56,Desktop,No,292.61,No
710,3393,Sports,UPI,72.73,No,No,44,Mobile,Yes,217.17,No
711,3593,Home,Credit Card,24.01,No,No,5,Mobile,No,444.46,No
712,8240,Clothing,UPI,76.88,No,No,13,Mobile,No,241.14,No
713,7937,Beauty,Net Banking,180.4,No,No,30,Tablet,No,80.74,No
714,7190,Sports,UPI,95.66,No,No,53,Mobile,No,302.01,No
